2025-09-07 22:16:18,695 | INFO | CART | ADD | 307 | /add/10 | 
2025-09-07 22:58:37,731 | INFO | PAYMENT | FAILED | 609 | /checkout | Transaction declined
2025-09-07 22:58:40,181 | INFO | PAYMENT | SUCCESS | 798 | /checkout | 
2025-09-07 22:58:42,675 | INFO | PAYMENT | SUCCESS | 815 | /checkout | 
2025-09-07 22:59:11,543 | INFO | CART | ADD | 468 | /add/7 | 
2025-09-07 22:59:12,667 | INFO | PAYMENT | SUCCESS | 63 | /checkout | 
2025-09-07 22:59:13,344 | INFO | PAYMENT | FAILED | 226 | /checkout | Transaction declined
2025-09-07 22:59:15,232 | INFO | PAYMENT | SUCCESS | 894 | /checkout | 
2025-09-07 23:00:09,203 | INFO | PAYMENT | SUCCESS | 858 | /checkout | 
2025-09-07 23:00:10,624 | INFO | PAYMENT | FAILED | 353 | /checkout | Transaction declined
2025-09-07 23:00:12,095 | INFO | PAYMENT | SUCCESS | 507 | /checkout | 
2025-09-07 23:00:13,421 | INFO | CART | ADD | 991 | /add/6 | 
2025-09-07 23:00:16,194 | INFO | CART | ADD | 712 | /add/3 | 
2025-09-07 23:00:19,173 | INFO | CART | ADD | 985 | /add/1 | 
2025-09-07 23:00:21,467 | INFO | PAYMENT | SUCCESS | 229 | /checkout | 
2025-09-07 23:00:22,436 | INFO | CART | ADD | 864 | /add/1 | 
2025-09-07 23:00:23,225 | INFO | PAYMENT | FAILED | 737 | /checkout | Transaction declined
2025-09-07 23:00:25,319 | INFO | PAYMENT | SUCCESS | 853 | /checkout | 
2025-09-07 23:00:27,734 | INFO | CART | ADD | 475 | /add/2 | 
2025-09-07 23:00:30,603 | INFO | PAYMENT | SUCCESS | 747 | /checkout | 
2025-09-07 23:00:32,876 | INFO | CART | ADD | 729 | /add/4 | 
2025-09-07 23:00:33,642 | INFO | PAYMENT | SUCCESS | 224 | /checkout | 
2025-09-07 23:00:34,361 | INFO | PAYMENT | SUCCESS | 221 | /checkout | 
2025-09-07 23:00:36,909 | INFO | PAYMENT | SUCCESS | 331 | /checkout | 
2025-09-07 23:00:39,394 | INFO | PAYMENT | SUCCESS | 181 | /checkout | 
2025-09-07 23:00:41,322 | INFO | PAYMENT | FAILED | 610 | /checkout | Transaction declined
2025-09-07 23:00:43,192 | INFO | PAYMENT | SUCCESS | 239 | /checkout | 
2025-09-07 23:00:44,112 | INFO | PAYMENT | FAILED | 185 | /checkout | Transaction declined
2025-09-07 23:00:45,647 | INFO | PAYMENT | SUCCESS | 363 | /checkout | 
2025-09-07 23:00:48,056 | INFO | CART | ADD | 776 | /add/9 | 
2025-09-07 23:00:48,880 | INFO | PAYMENT | FAILED | 100 | /checkout | Transaction declined
2025-09-07 23:00:51,868 | INFO | CART | ADD | 619 | /add/4 | 
2025-09-07 23:00:53,664 | INFO | PAYMENT | SUCCESS | 299 | /checkout | 
2025-09-07 23:00:55,078 | INFO | PAYMENT | SUCCESS | 352 | /checkout | 
2025-09-07 23:00:57,919 | INFO | CART | ADD | 583 | /add/1 | 
2025-09-07 23:01:00,184 | INFO | PAYMENT | SUCCESS | 283 | /checkout | 
2025-09-07 23:01:01,020 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:01:03,055 | INFO | PAYMENT | SUCCESS | 163 | /checkout | 
2025-09-07 23:01:05,875 | INFO | CART | ADD | 281 | /add/9 | 
2025-09-07 23:01:08,717 | INFO | CART | ADD | 505 | /add/10 | 
2025-09-07 23:01:10,467 | INFO | PAYMENT | FAILED | 916 | /checkout | Transaction declined
2025-09-07 23:01:11,870 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 23:01:12,873 | INFO | PAYMENT | SUCCESS | 456 | /checkout | 
2025-09-07 23:01:14,494 | INFO | PAYMENT | FAILED | 265 | /checkout | Transaction declined
2025-09-07 23:01:17,391 | INFO | CART | ADD | 666 | /add/2 | 
2025-09-07 23:01:18,185 | INFO | PAYMENT | SUCCESS | 855 | /checkout | 
2025-09-07 23:01:19,225 | INFO | PAYMENT | FAILED | 413 | /checkout | Transaction declined
2025-09-07 23:01:20,121 | INFO | PAYMENT | SUCCESS | 442 | /checkout | 
2025-09-07 23:01:22,553 | INFO | CART | ADD | 684 | /add/8 | 
2025-09-07 23:01:24,387 | INFO | PAYMENT | SUCCESS | 690 | /checkout | 
2025-09-07 23:01:25,058 | INFO | PAYMENT | SUCCESS | 929 | /checkout | 
2025-09-07 23:01:27,576 | INFO | PAYMENT | SUCCESS | 733 | /checkout | 
2025-09-07 23:01:29,486 | INFO | PAYMENT | SUCCESS | 442 | /checkout | 
2025-09-07 23:01:32,473 | INFO | PAYMENT | SUCCESS | 69 | /checkout | 
2025-09-07 23:01:33,037 | INFO | PAYMENT | SUCCESS | 386 | /checkout | 
2025-09-07 23:01:35,250 | INFO | PAYMENT | FAILED | 752 | /checkout | Transaction declined
2025-09-07 23:01:36,089 | INFO | PAYMENT | SUCCESS | 316 | /checkout | 
2025-09-07 23:01:37,450 | INFO | PAYMENT | FAILED | 230 | /checkout | Transaction declined
2025-09-07 23:01:38,738 | INFO | CART | ADD | 687 | /add/9 | 
2025-09-07 23:01:39,597 | INFO | PAYMENT | SUCCESS | 512 | /checkout | 
2025-09-07 23:01:42,266 | INFO | PAYMENT | SUCCESS | 465 | /checkout | 
2025-09-07 23:01:44,251 | INFO | PAYMENT | SUCCESS | 418 | /checkout | 
2025-09-07 23:01:45,460 | INFO | PAYMENT | SUCCESS | 804 | /checkout | 
2025-09-07 23:01:46,876 | INFO | PAYMENT | SUCCESS | 599 | /checkout | 
2025-09-07 23:01:49,498 | INFO | PAYMENT | SUCCESS | 85 | /checkout | 
2025-09-07 23:01:51,253 | INFO | CART | ADD | 889 | /add/8 | 
2025-09-07 23:01:53,619 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:01:54,319 | INFO | PAYMENT | SUCCESS | 710 | /checkout | 
2025-09-07 23:01:55,379 | INFO | PAYMENT | FAILED | 68 | /checkout | Transaction declined
2025-09-07 23:01:57,598 | INFO | PAYMENT | FAILED | 962 | /checkout | Transaction declined
2025-09-07 23:02:00,405 | INFO | CART | ADD | 249 | /add/1 | 
2025-09-07 23:02:03,303 | INFO | PAYMENT | SUCCESS | 543 | /checkout | 
2025-09-07 23:02:05,583 | INFO | CART | ADD | 396 | /add/7 | 
2025-09-07 23:02:08,383 | INFO | PAYMENT | FAILED | 971 | /checkout | Transaction declined
2025-09-07 23:02:10,425 | INFO | PAYMENT | SUCCESS | 155 | /checkout | 
2025-09-07 23:02:12,774 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:02:14,241 | INFO | PAYMENT | SUCCESS | 357 | /checkout | 
2025-09-07 23:02:17,016 | INFO | PAYMENT | SUCCESS | 633 | /checkout | 
2025-09-07 23:02:18,261 | INFO | PAYMENT | SUCCESS | 497 | /checkout | 
2025-09-07 23:02:19,867 | INFO | PAYMENT | SUCCESS | 393 | /checkout | 
2025-09-07 23:02:21,629 | INFO | PAYMENT | SUCCESS | 918 | /checkout | 
2025-09-07 23:02:23,123 | INFO | PAYMENT | FAILED | 513 | /checkout | Transaction declined
2025-09-07 23:02:23,949 | INFO | CART | ADD | 939 | /add/1 | 
2025-09-07 23:02:26,163 | INFO | PAYMENT | FAILED | 410 | /checkout | Transaction declined
2025-09-07 23:02:28,108 | INFO | PAYMENT | FAILED | 543 | /checkout | Transaction declined
2025-09-07 23:02:30,862 | INFO | PAYMENT | SUCCESS | 389 | /checkout | 
2025-09-07 23:02:33,322 | INFO | PAYMENT | FAILED | 988 | /checkout | Transaction declined
2025-09-07 23:02:34,124 | INFO | PAYMENT | SUCCESS | 601 | /checkout | 
2025-09-07 23:02:35,652 | INFO | PAYMENT | SUCCESS | 209 | /checkout | 
2025-09-07 23:02:37,327 | INFO | PAYMENT | SUCCESS | 296 | /checkout | 
2025-09-07 23:02:39,576 | INFO | PAYMENT | SUCCESS | 618 | /checkout | 
2025-09-07 23:02:41,696 | INFO | PAYMENT | SUCCESS | 535 | /checkout | 
2025-09-07 23:02:42,507 | INFO | PAYMENT | SUCCESS | 938 | /checkout | 
2025-09-07 23:02:43,369 | INFO | PAYMENT | SUCCESS | 716 | /checkout | 
2025-09-07 23:02:44,788 | INFO | PAYMENT | FAILED | 488 | /checkout | Transaction declined
2025-09-07 23:02:47,465 | INFO | PAYMENT | FAILED | 940 | /checkout | Transaction declined
2025-09-07 23:02:48,941 | INFO | PAYMENT | SUCCESS | 521 | /checkout | 
2025-09-07 23:02:50,188 | INFO | CART | ADD | 237 | /add/6 | 
2025-09-07 23:02:51,518 | INFO | PAYMENT | SUCCESS | 478 | /checkout | 
2025-09-07 23:02:54,455 | INFO | CART | ADD | 828 | /add/5 | 
2025-09-07 23:02:56,234 | INFO | CART | ADD | 246 | /add/5 | 
2025-09-07 23:02:56,841 | INFO | PAYMENT | FAILED | 483 | /checkout | Transaction declined
2025-09-07 23:02:58,100 | INFO | PAYMENT | SUCCESS | 441 | /checkout | 
2025-09-07 23:03:00,417 | INFO | CART | ADD | 422 | /add/6 | 
2025-09-07 23:03:02,734 | INFO | PAYMENT | SUCCESS | 832 | /checkout | 
2025-09-07 23:03:03,507 | INFO | PAYMENT | SUCCESS | 293 | /checkout | 
2025-09-07 23:03:04,351 | INFO | PAYMENT | FAILED | 841 | /checkout | Transaction declined
2025-09-07 23:03:05,610 | INFO | CART | ADD | 791 | /add/9 | 
2025-09-07 23:03:07,146 | INFO | PAYMENT | FAILED | 956 | /checkout | Transaction declined
2025-09-07 23:03:07,812 | INFO | PAYMENT | SUCCESS | 170 | /checkout | 
2025-09-07 23:03:09,545 | INFO | CART | ADD | 293 | /add/11 | 
2025-09-07 23:03:11,062 | INFO | PAYMENT | SUCCESS | 524 | /checkout | 
2025-09-07 23:03:11,858 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 23:03:13,172 | INFO | PAYMENT | FAILED | 588 | /checkout | Transaction declined
2025-09-07 23:03:16,155 | INFO | PAYMENT | SUCCESS | 937 | /checkout | 
2025-09-07 23:03:17,680 | INFO | PAYMENT | SUCCESS | 515 | /checkout | 
2025-09-07 23:03:20,454 | INFO | PAYMENT | SUCCESS | 915 | /checkout | 
2025-09-07 23:03:23,437 | INFO | PAYMENT | FAILED | 122 | /checkout | Transaction declined
2025-09-07 23:03:25,062 | INFO | PAYMENT | FAILED | 111 | /checkout | Transaction declined
2025-09-07 23:03:26,042 | INFO | PAYMENT | FAILED | 994 | /checkout | Transaction declined
2025-09-07 23:03:27,560 | INFO | CART | ADD | 742 | /add/4 | 
2025-09-07 23:03:28,992 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:03:30,199 | INFO | PAYMENT | SUCCESS | 843 | /checkout | 
2025-09-07 23:03:32,531 | INFO | PAYMENT | SUCCESS | 327 | /checkout | 
2025-09-07 23:03:34,710 | INFO | CART | ADD | 352 | /add/11 | 
2025-09-07 23:03:36,875 | INFO | PAYMENT | FAILED | 516 | /checkout | Transaction declined
2025-09-07 23:03:39,803 | INFO | PAYMENT | FAILED | 338 | /checkout | Transaction declined
2025-09-07 23:03:40,737 | INFO | PAYMENT | SUCCESS | 444 | /checkout | 
2025-09-07 23:03:41,525 | INFO | PAYMENT | FAILED | 320 | /checkout | Transaction declined
2025-09-07 23:03:43,599 | INFO | PAYMENT | SUCCESS | 769 | /checkout | 
2025-09-07 23:03:45,426 | INFO | PAYMENT | SUCCESS | 173 | /checkout | 
2025-09-07 23:03:48,318 | INFO | PAYMENT | SUCCESS | 966 | /checkout | 
2025-09-07 23:03:50,127 | INFO | PAYMENT | SUCCESS | 456 | /checkout | 
2025-09-07 23:03:52,388 | INFO | PAYMENT | SUCCESS | 269 | /checkout | 
2025-09-07 23:03:54,112 | INFO | PAYMENT | FAILED | 950 | /checkout | Transaction declined
2025-09-07 23:03:59,755 | INFO | PAYMENT | SUCCESS | 198 | /checkout | 
2025-09-07 23:04:00,841 | INFO | PAYMENT | SUCCESS | 182 | /checkout | 
2025-09-07 23:04:02,551 | INFO | CART | ADD | 297 | /add/3 | 
2025-09-07 23:04:03,255 | INFO | PAYMENT | SUCCESS | 912 | /checkout | 
2025-09-07 23:04:06,117 | INFO | PAYMENT | SUCCESS | 974 | /checkout | 
2025-09-07 23:04:07,441 | INFO | CART | ADD | 495 | /add/4 | 
2025-09-07 23:04:10,012 | INFO | PAYMENT | FAILED | 971 | /checkout | Transaction declined
2025-09-07 23:04:11,007 | INFO | PAYMENT | SUCCESS | 736 | /checkout | 
2025-09-07 23:04:13,750 | INFO | PAYMENT | SUCCESS | 285 | /checkout | 
2025-09-07 23:04:16,199 | INFO | PAYMENT | SUCCESS | 241 | /checkout | 
2025-09-07 23:04:16,998 | INFO | PAYMENT | SUCCESS | 455 | /checkout | 
2025-09-07 23:04:19,772 | INFO | PAYMENT | FAILED | 882 | /checkout | Transaction declined
2025-09-07 23:04:22,045 | INFO | CART | ADD | 783 | /add/2 | 
2025-09-07 23:04:23,091 | INFO | PAYMENT | SUCCESS | 511 | /checkout | 
2025-09-07 23:04:23,918 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:04:25,777 | INFO | PAYMENT | FAILED | 518 | /checkout | Transaction declined
2025-09-07 23:04:26,510 | INFO | CART | ADD | 425 | /add/10 | 
2025-09-07 23:04:29,011 | INFO | PAYMENT | SUCCESS | 336 | /checkout | 
2025-09-07 23:04:30,349 | INFO | PAYMENT | SUCCESS | 544 | /checkout | 
2025-09-07 23:04:30,958 | INFO | PAYMENT | SUCCESS | 827 | /checkout | 
2025-09-07 23:04:32,612 | INFO | PAYMENT | FAILED | 663 | /checkout | Transaction declined
2025-09-07 23:04:34,040 | INFO | PAYMENT | FAILED | 563 | /checkout | Transaction declined
2025-09-07 23:04:36,737 | INFO | PAYMENT | FAILED | 770 | /checkout | Transaction declined
2025-09-07 23:04:37,985 | INFO | PAYMENT | FAILED | 270 | /checkout | Transaction declined
2025-09-07 23:04:39,016 | INFO | PAYMENT | FAILED | 79 | /checkout | Transaction declined
2025-09-07 23:04:39,620 | INFO | CART | ADD | 795 | /add/2 | 
2025-09-07 23:04:42,059 | INFO | PAYMENT | FAILED | 717 | /checkout | Transaction declined
2025-09-07 23:04:44,998 | INFO | PAYMENT | SUCCESS | 329 | /checkout | 
2025-09-07 23:04:45,772 | INFO | PAYMENT | SUCCESS | 552 | /checkout | 
2025-09-07 23:04:46,438 | INFO | CART | ADD | 230 | /add/8 | 
2025-09-07 23:04:48,157 | INFO | CART | ADD | 432 | /add/5 | 
2025-09-07 23:04:49,559 | INFO | CART | ADD | 760 | /add/1 | 
2025-09-07 23:04:50,439 | INFO | PAYMENT | SUCCESS | 682 | /checkout | 
2025-09-07 23:04:52,570 | INFO | PAYMENT | SUCCESS | 548 | /checkout | 
2025-09-07 23:04:53,154 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:04:54,099 | INFO | PAYMENT | SUCCESS | 207 | /checkout | 
2025-09-07 23:04:55,573 | INFO | PAYMENT | SUCCESS | 154 | /checkout | 
2025-09-07 23:04:58,171 | INFO | PAYMENT | SUCCESS | 957 | /checkout | 
2025-09-07 23:05:00,753 | INFO | PAYMENT | SUCCESS | 346 | /checkout | 
2025-09-07 23:05:02,548 | INFO | PAYMENT | SUCCESS | 303 | /checkout | 
2025-09-07 23:05:04,996 | INFO | PAYMENT | FAILED | 72 | /checkout | Transaction declined
2025-09-07 23:05:06,367 | INFO | PAYMENT | FAILED | 779 | /checkout | Transaction declined
2025-09-07 23:05:08,227 | INFO | PAYMENT | FAILED | 82 | /checkout | Transaction declined
2025-09-07 23:05:09,988 | INFO | PAYMENT | SUCCESS | 267 | /checkout | 
2025-09-07 23:05:10,769 | INFO | PAYMENT | SUCCESS | 479 | /checkout | 
2025-09-07 23:05:12,639 | INFO | PAYMENT | SUCCESS | 714 | /checkout | 
2025-09-07 23:05:13,627 | INFO | PAYMENT | SUCCESS | 932 | /checkout | 
2025-09-07 23:05:15,277 | INFO | PAYMENT | FAILED | 452 | /checkout | Transaction declined
2025-09-07 23:05:16,714 | INFO | CART | ADD | 239 | /add/5 | 
2025-09-07 23:05:19,255 | INFO | PAYMENT | SUCCESS | 426 | /checkout | 
2025-09-07 23:05:21,722 | INFO | PAYMENT | FAILED | 350 | /checkout | Transaction declined
2025-09-07 23:05:23,943 | INFO | PAYMENT | SUCCESS | 358 | /checkout | 
2025-09-07 23:05:26,724 | INFO | PAYMENT | FAILED | 178 | /checkout | Transaction declined
2025-09-07 23:05:28,499 | INFO | PAYMENT | SUCCESS | 66 | /checkout | 
2025-09-07 23:05:31,314 | INFO | PAYMENT | SUCCESS | 643 | /checkout | 
2025-09-07 23:05:33,985 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:05:34,566 | INFO | CART | ADD | 369 | /add/6 | 
2025-09-07 23:05:36,341 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:05:38,489 | INFO | PAYMENT | SUCCESS | 822 | /checkout | 
2025-09-07 23:05:39,074 | INFO | PAYMENT | SUCCESS | 424 | /checkout | 
2025-09-07 23:05:40,834 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:05:41,408 | INFO | PAYMENT | FAILED | 896 | /checkout | Transaction declined
2025-09-07 23:05:42,967 | INFO | PAYMENT | SUCCESS | 57 | /checkout | 
2025-09-07 23:05:45,565 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:05:47,259 | INFO | CART | ADD | 716 | /add/9 | 
2025-09-07 23:05:49,312 | INFO | PAYMENT | FAILED | 429 | /checkout | Transaction declined
2025-09-07 23:05:51,055 | INFO | CART | ADD | 693 | /add/1 | 
2025-09-07 23:05:52,340 | INFO | PAYMENT | FAILED | 850 | /checkout | Transaction declined
2025-09-07 23:05:53,628 | INFO | PAYMENT | FAILED | 235 | /checkout | Transaction declined
2025-09-07 23:05:56,536 | INFO | PAYMENT | FAILED | 722 | /checkout | Transaction declined
2025-09-07 23:05:57,270 | INFO | PAYMENT | FAILED | 694 | /checkout | Transaction declined
2025-09-07 23:06:00,213 | INFO | PAYMENT | SUCCESS | 138 | /checkout | 
2025-09-07 23:06:02,531 | INFO | PAYMENT | FAILED | 235 | /checkout | Transaction declined
2025-09-07 23:06:03,326 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:06:04,242 | INFO | PAYMENT | SUCCESS | 867 | /checkout | 
2025-09-07 23:06:06,797 | INFO | PAYMENT | SUCCESS | 332 | /checkout | 
2025-09-07 23:06:07,996 | INFO | PAYMENT | SUCCESS | 869 | /checkout | 
2025-09-07 23:06:10,308 | INFO | PAYMENT | SUCCESS | 870 | /checkout | 
2025-09-07 23:06:11,299 | INFO | PAYMENT | FAILED | 551 | /checkout | Transaction declined
2025-09-07 23:06:12,994 | INFO | PAYMENT | FAILED | 420 | /checkout | Transaction declined
2025-09-07 23:06:13,523 | INFO | PAYMENT | FAILED | 616 | /checkout | Transaction declined
2025-09-07 23:06:15,336 | INFO | CART | ADD | 264 | /add/5 | 
2025-09-07 23:06:16,619 | INFO | PAYMENT | FAILED | 672 | /checkout | Transaction declined
2025-09-07 23:06:19,239 | INFO | CART | ADD | 354 | /add/3 | 
2025-09-07 23:06:20,024 | INFO | PAYMENT | SUCCESS | 560 | /checkout | 
2025-09-07 23:06:21,846 | INFO | CART | ADD | 695 | /add/9 | 
2025-09-07 23:06:23,591 | INFO | PAYMENT | SUCCESS | 166 | /checkout | 
2025-09-07 23:06:26,382 | INFO | PAYMENT | SUCCESS | 261 | /checkout | 
2025-09-07 23:06:27,728 | INFO | CART | ADD | 881 | /add/6 | 
2025-09-07 23:06:29,233 | INFO | PAYMENT | FAILED | 184 | /checkout | Transaction declined
2025-09-07 23:06:31,329 | INFO | PAYMENT | SUCCESS | 76 | /checkout | 
2025-09-07 23:06:33,787 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:06:35,466 | INFO | PAYMENT | SUCCESS | 768 | /checkout | 
2025-09-07 23:06:36,846 | INFO | PAYMENT | SUCCESS | 594 | /checkout | 
2025-09-07 23:06:39,311 | INFO | PAYMENT | SUCCESS | 889 | /checkout | 
2025-09-07 23:06:42,108 | INFO | PAYMENT | SUCCESS | 552 | /checkout | 
2025-09-07 23:06:45,107 | INFO | PAYMENT | SUCCESS | 506 | /checkout | 
2025-09-07 23:06:46,751 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:06:49,230 | INFO | PAYMENT | SUCCESS | 789 | /checkout | 
2025-09-07 23:06:51,336 | INFO | PAYMENT | FAILED | 509 | /checkout | Transaction declined
2025-09-07 23:06:52,244 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:06:53,302 | INFO | PAYMENT | FAILED | 297 | /checkout | Transaction declined
2025-09-07 23:06:56,272 | INFO | CART | ADD | 784 | /add/5 | 
2025-09-07 23:06:57,557 | INFO | PAYMENT | FAILED | 287 | /checkout | Transaction declined
2025-09-07 23:06:58,186 | INFO | PAYMENT | SUCCESS | 503 | /checkout | 
2025-09-07 23:06:59,083 | INFO | PAYMENT | SUCCESS | 679 | /checkout | 
2025-09-07 23:07:01,449 | INFO | PAYMENT | SUCCESS | 50 | /checkout | 
2025-09-07 23:07:02,005 | INFO | PAYMENT | SUCCESS | 961 | /checkout | 
2025-09-07 23:07:02,812 | INFO | PAYMENT | SUCCESS | 776 | /checkout | 
2025-09-07 23:07:03,907 | INFO | PAYMENT | SUCCESS | 372 | /checkout | 
2025-09-07 23:07:05,921 | INFO | PAYMENT | SUCCESS | 678 | /checkout | 
2025-09-07 23:07:07,641 | INFO | PAYMENT | FAILED | 311 | /checkout | Transaction declined
2025-09-07 23:07:09,607 | INFO | PAYMENT | SUCCESS | 848 | /checkout | 
2025-09-07 23:07:10,519 | INFO | PAYMENT | SUCCESS | 284 | /checkout | 
2025-09-07 23:07:11,757 | INFO | CART | ADD | 242 | /add/5 | 
2025-09-07 23:07:13,933 | INFO | CART | ADD | 523 | /add/7 | 
2025-09-07 23:07:15,784 | INFO | PAYMENT | SUCCESS | 320 | /checkout | 
2025-09-07 23:07:16,843 | INFO | PAYMENT | FAILED | 75 | /checkout | Transaction declined
2025-09-07 23:07:17,481 | INFO | PAYMENT | SUCCESS | 421 | /checkout | 
2025-09-07 23:07:19,145 | INFO | PAYMENT | SUCCESS | 812 | /checkout | 
2025-09-07 23:07:20,929 | INFO | PAYMENT | FAILED | 555 | /checkout | Transaction declined
2025-09-07 23:07:21,711 | INFO | PAYMENT | FAILED | 603 | /checkout | Transaction declined
2025-09-07 23:07:24,583 | INFO | PAYMENT | SUCCESS | 638 | /checkout | 
2025-09-07 23:07:25,647 | INFO | PAYMENT | SUCCESS | 255 | /checkout | 
2025-09-07 23:07:26,299 | INFO | PAYMENT | FAILED | 997 | /checkout | Transaction declined
2025-09-07 23:07:26,883 | INFO | CART | ADD | 639 | /add/10 | 
2025-09-07 23:07:28,801 | INFO | PAYMENT | SUCCESS | 639 | /checkout | 
2025-09-07 23:07:30,901 | INFO | PAYMENT | SUCCESS | 904 | /checkout | 
2025-09-07 23:07:31,630 | INFO | PAYMENT | SUCCESS | 285 | /checkout | 
2025-09-07 23:07:34,388 | INFO | PAYMENT | SUCCESS | 249 | /checkout | 
2025-09-07 23:07:35,064 | INFO | PAYMENT | SUCCESS | 111 | /checkout | 
2025-09-07 23:07:35,808 | INFO | CART | ADD | 483 | /add/2 | 
2025-09-07 23:07:36,703 | INFO | PAYMENT | SUCCESS | 195 | /checkout | 
2025-09-07 23:07:38,719 | INFO | PAYMENT | SUCCESS | 802 | /checkout | 
2025-09-07 23:07:39,268 | INFO | CART | ADD | 581 | /add/4 | 
2025-09-07 23:07:41,287 | INFO | CART | ADD | 875 | /add/7 | 
2025-09-07 23:07:44,168 | INFO | PAYMENT | SUCCESS | 788 | /checkout | 
2025-09-07 23:07:44,778 | INFO | PAYMENT | SUCCESS | 531 | /checkout | 
2025-09-07 23:07:45,700 | INFO | PAYMENT | FAILED | 934 | /checkout | Transaction declined
2025-09-07 23:07:47,039 | INFO | PAYMENT | FAILED | 996 | /checkout | Transaction declined
2025-09-07 23:07:48,246 | INFO | PAYMENT | SUCCESS | 309 | /checkout | 
2025-09-07 23:07:50,714 | INFO | PAYMENT | SUCCESS | 928 | /checkout | 
2025-09-07 23:07:52,479 | INFO | PAYMENT | SUCCESS | 741 | /checkout | 
2025-09-07 23:07:54,203 | INFO | PAYMENT | SUCCESS | 393 | /checkout | 
